OrderID,OrderDate,Region,City,Category,SalesRep,Channel,PaymentMethod,UnitPrice,Quantity,Discount,ShippingCost,CustomerAge,CustomerGender,ReturnFlag,Rating,Revenue,Profit
ORD-11006,2024-02-24 04:00:00,West,Ibadan,Clothing,Rep_16,Wholesale,Card,87.86,2,0.1,160.69,44.0,Female,0,5.0,115967.70206436439,14.61
ORD-11007,2024-02-24 14:00:00,West,Kano,Groceries,Rep_12,In-Store,Transfer,240.49,7,0.1,464.18,47.0,Female,1,3.0,1515.09,667.57
ORD-11008,2024-02-25 00:00:00,North,Benin City,Furniture,Rep_18,Online,Card,799.86,18,0.05,239.04,32.0,Male,0,3.0,13677.61,6129.68
ORD-11009,2024-02-25 10:00:00,East,Kaduna,Electronics,Rep_23,Online,Cash,197.42,20,0.25,6.38,49.0,Female,1,2.0,2961.3,1032.5
ORD-11010,2024-02-25 20:00:00,North,Lagos,Electronics,Rep_01,Wholesale,Card,1157.78,4,0.25,,49.0,Male,0,4.0,3473.34,529.89
ORD-11011,2024-02-26 06:00:00,Central,Benin City,Clothing,Rep_16,Online,Cash,477.8,8,0.05,621.13,33.0,Female,0,4.0,3631.28,1566.36
ORD-11012,2024-02-26 16:00:00,Central,Port Harcourt,Furniture,Rep_22,In-Store,Transfer,1352.3,18,0.05,94.58,21.0,Female,0,4.0,23124.33,3132.91
ORD-11013,2024-02-27 02:00:00,North,Ibadan,Electronics,Rep_06,Online,Transfer,84.16,3,0.05,87.44,,Female,0,3.0,239.86,82.17
ORD-11014,2024-02-27 12:00:00,West,Lagos,Furniture,Rep_03,Wholesale,Cash,209.63,2,0.0,328.56,33.0,Male,0,4.0,419.26,40.29
ORD-11015,2024-02-27 22:00:00,Central,Lagos,Clothing,Rep_02,Wholesale,Card,230.41,1,0.05,596.27,57.0,Female,0,4.0,218.89,67.76
ORD-11016,2024-02-28 08:00:00,North,Lagos,Beauty,Rep_28,In-Store,BNPL,448.62,1,0.0,100.51,36.0,Male,0,3.0,448.62,158.72
ORD-11017,2024-02-28 18:00:00,East,Lagos,Beauty,Rep_02,Online,Transfer,116.91,9,0.2,942.24,36.0,Male,0,4.0,841.75,331.53
ORD-11018,2024-02-29 04:00:00,Central,Benin City,Clothing,Rep_30,Online,Transfer,49.03,5,0.05,917.92,45.0,Male,0,5.0,232.89,80.05
ORD-11019,2024-02-29 14:00:00,North,Benin City,Clothing,Rep_13,Online,Transfer,357.16,10,0.15,78.34,,Male,0,5.0,3035.86,1273.22
ORD-11020,2024-03-01 00:00:00,West,Kano,Groceries,Rep_09,In-Store,Transfer,169.61,8,0.05,107.18,43.0,Male,0,3.0,1289.04,333.05
ORD-11021,2024-03-01 10:00:00,South,Kaduna,Clothing,Rep_16,Online,Cash,152.83,6,0.1,,29.0,Unknown,0,5.0,825.28,264.89
ORD-11022,2024-03-01 20:00:00,Central,Enugu,Furniture,Rep_27,Online,Transfer,122.39,5,0.0,1060.85,,Female,0,2.0,611.95,121.06
ORD-11023,2024-03-02 06:00:00,Central,Kano,Sports,Rep_05,In-Store,Cash,276.96,1,0.05,433.11,24.0,Male,0,4.0,263.11,14.25
ORD-11024,2024-03-02 16:00:00,Central,Kano,Furniture,Rep_23,In-Store,Transfer,83.36,10,0.05,206.01,31.0,Male,1,2.0,791.92,279.29
ORD-11025,2024-03-03 02:00:00,East,Ibadan,Sports,Rep_28,Online,Transfer,201.5,3,0.0,64.79,36.0,Male,1,5.0,604.5,240.56
ORD-11026,2024-03-03 12:00:00,Central,Ibadan,Clothing,Rep_21,Online,Card,106.84,5,0.15,216.32,41.0,Male,0,1.0,454.07,54.29
ORD-11027,2024-03-03 22:00:00,West,Kaduna,Electronics,Rep_07,Wholesale,Card,133.06,1,0.0,326.67,40.0,Male,0,3.0,133.06,8.18
ORD-11028,2024-03-04 08:00:00,South,Enugu,Sports,Rep_13,In-Store,Card,348.56,12,0.05,,,Male,0,5.0,3973.58,460.14
ORD-11029,2024-03-04 18:00:00,West,Ibadan,Clothing,Rep_20,In-Store,Card,469.38,11,0.0,249.86,,Female,0,4.0,5163.18,2107.17
ORD-11030,2024-03-05 04:00:00,North,Kaduna,Furniture,Rep_24,In-Store,Cash,180.17,5,0.15,48.83,43.0,Female,0,5.0,765.72,128.8
ORD-11031,2024-03-05 14:00:00,East,Kaduna,Clothing,Rep_29,Online,Transfer,644.08,5,0.0,210.64,18.0,Female,0,1.0,3220.4,462.07
ORD-11032,2024-03-06 00:00:00,North,Benin City,Electronics,Rep_27,Online,Card,92.51,6,0.05,,21.0,Female,0,4.0,527.31,29.44
ORD-11033,2024-03-06 10:00:00,,Abuja,Beauty,Rep_30,Online,Cash,53.52,2,0.0,17.62,36.0,Male,0,5.0,107.04,18.07
ORD-11034,2024-03-06 20:00:00,North,Benin City,Electronics,Rep_26,In-Store,Transfer,64.31,2,0.0,681.31,45.0,Male,0,4.0,128.62,43.25
ORD-11035,2024-03-07 06:00:00,West,Enugu,Beauty,Rep_13,In-Store,Transfer,83.48,6,0.15,80.33,43.0,Male,1,5.0,425.75,184.62
ORD-11036,2024-03-07 16:00:00,South,Ibadan,Beauty,Rep_27,Online,Cash,65.83,1,0.0,299.61,34.0,Female,0,5.0,65.83,11.53
ORD-11037,2024-03-08 02:00:00,West,Enugu,Sports,Rep_26,Wholesale,Transfer,1846.7,4,0.1,56.46,40.0,Male,0,5.0,6648.12,972.45
ORD-11038,2024-03-08 12:00:00,North,Kano,Furniture,Rep_07,Online,Cash,51.92,4,0.0,106.58,,Male,0,4.0,207.68,84.16
ORD-11039,2024-03-08 22:00:00,South,Kano,Groceries,Rep_10,Wholesale,Card,624.8,3,0.0,156.93,28.0,Female,0,,1874.4,732.89
ORD-11040,2024-03-09 08:00:00,East,Enugu,Sports,Rep_15,Wholesale,Card,238.62,2,0.05,54.29,28.0,Male,0,2.0,453.38,82.18
ORD-11041,2024-03-09 18:00:00,West,Abuja,Clothing,Rep_21,Online,Card,306.31,3,0.05,16.47,23.0,Female,1,4.0,872.98,67.68
ORD-11042,2024-03-10 04:00:00,South,Abuja,electronics,Rep_27,Online,Card,98.92,3,0.05,733.9,31.0,Female,0,5.0,281.92,125.96
ORD-11043,2024-03-10 14:00:00,East,Benin City,Furniture,Rep_06,In-Store,BNPL,338.81,4,0.05,4.17,32.0,Male,0,4.0,1287.48,414.93
ORD-11044,2024-03-11 00:00:00,Central,Enugu,Groceries,Rep_05,In-Store,Transfer,98.11,6,0.0,22.15,29.0,Female,0,5.0,588.66,247.61
ORD-11045,2024-03-11 10:00:00,East,Ibadan,Groceries,Rep_23,In-Store,Cash,615.7,15,0.0,572.29,32.0,Female,0,5.0,9235.5,1724.73
ORD-11046,2024-03-11 20:00:00,North,Benin City,Clothing,Rep_28,Wholesale,Cash,668.82,1,0.0,115.95,18.0,Female,0,5.0,668.82,206.71
ORD-11047,2024-03-12 06:00:00,North,Port Harcourt,Groceries,Rep_02,In-Store,Card,213.82,10,0.1,449.08,40.0,Male,0,5.0,1924.38,615.41
ORD-11048,2024-03-12 16:00:00,Central,Abuja,Sports,Rep_21,Online,Transfer,228.29,2,0.15,55.33,30.0,Female,1,5.0,388.09,154.91
ORD-11049,2024-03-13 02:00:00,North,Lagos,Electronics,Rep_15,Online,Transfer,377.18,5,0.0,94.8,30.0,Male,0,5.0,1885.9,843.42
ORD-11050,2024-03-13 12:00:00,Central,Benin City,Beauty,Rep_26,In-Store,Card,358.39,5,0.0,,,Female,0,5.0,1791.95,167.49
ORD-11051,2024-03-13 22:00:00,East,Kano,Furniture,Rep_16,Online,Card,681.4,5,0.0,1567.05,54.0,Male,0,5.0,3407.0,1030.44
ORD-11052,2024-03-14 08:00:00,Central,Benin City,Sports,Rep_19,In-Store,Cash,662.38,7,0.25,26.7,54.0,Male,0,5.0,3477.5,641.86
ORD-11053,2024-03-14 18:00:00,West,Enugu,Groceries,Rep_09,Online,Cash,237.74,3,0.15,179.11,18.0,Male,0,5.0,606.24,227.14
ORD-11054,2024-03-15 04:00:00,Central,Lagos,Sports,Rep_29,Online,Cash,151.83,2,0.0,15.41,32.0,Male,0,4.0,303.66,106.78
ORD-11055,2024-03-15 14:00:00,South,Enugu,Electronics,Rep_22,Online,Cash,550.94,9,0.05,77.76,,Male,0,4.0,4710.54,1917.22
ORD-11056,2024-03-16 00:00:00,West,Kaduna,Sports,Rep_29,In-Store,Cash,209.29,2,0.0,833.08,31.0,Male,0,,418.58,78.48
ORD-11057,2024-03-16 10:00:00,South,Kano,Electronics,Rep_26,Online,Card,274.17,2,0.05,35.5,28.0,Male,0,3.0,520.92,64.5
ORD-11058,2024-03-16 20:00:00,East,Kano,Beauty,Rep_19,In-Store,Card,415.85,1,0.1,680.37,27.0,Male,0,4.0,374.27,21.98
ORD-11059,2024-03-17 06:00:00,East,Abuja,Beauty,Rep_07,In-Store,Cash,649.08,2,0.0,68.52,39.0,Male,0,5.0,1298.16,197.58
ORD-11060,2024-03-17 16:00:00,Central,Benin City,Clothing,Rep_04,In-Store,Transfer,317.62,4,0.15,692.63,66.0,Male,0,4.0,1079.91,212.6
ORD-11061,2024-03-18 02:00:00,Central,Abuja,Electronics,Rep_30,In-Store,BNPL,136.02,4,0.05,270.28,45.0,Female,0,2.0,516.88,221.45
ORD-11062,2024-03-18 12:00:00,West,Lagos,Sports,Rep_03,Online,Transfer,1475.88,2,0.0,736.9,22.0,Female,0,5.0,2951.76,727.75
ORD-11063,2024-03-18 22:00:00,South,Benin City,Clothing,Rep_24,In-Store,Transfer,1130.42,1,0.05,57.58,27.0,Male,0,5.0,1073.9,292.72
ORD-11064,2024-03-19 08:00:00,South,Kaduna,Sports,Rep_29,Online,Cash,88.41,7,0.05,502.47,32.0,Male,0,5.0,587.93,236.38
ORD-11065,2024-03-19 18:00:00,West,Enugu,Electronics,Rep_20,In-Store,Cash,98.32,7,0.2,399.57,25.0,Female,1,5.0,550.59,222.45
ORD-11066,2024-03-20 04:00:00,North,Kaduna,Electronics,Rep_11,Online,BNPL,111.5,20,0.0,274.02,22.0,Male,0,3.0,2230.0,582.4
ORD-11067,2024-03-20 14:00:00,North,Kano,Beauty,Rep_01,In-Store,Card,571.66,11,0.0,,44.0,Male,1,4.0,6288.26,600.41
ORD-11068,2024-03-21 00:00:00,South,Lagos,Furniture,Rep_06,Wholesale,Cash,1533.25,12,0.1,365.72,,Male,1,4.0,16559.1,2619.76
ORD-11069,2024-03-21 10:00:00,South,Port Harcourt,Sports,Rep_26,In-Store,Cash,147.49,8,0.05,733.58,39.0,Female,0,2.0,1120.92,260.9
ORD-11070,2024-03-21 20:00:00,South,Lagos,Clothing,Rep_11,In-Store,Cash,289.82,5,0.0,167.91,,Male,0,2.0,1449.1,507.86
ORD-11071,2024-03-22 06:00:00,North,Ibadan,Furniture,Rep_27,In-Store,Card,115.28,1,0.25,311.99,29.0,Female,0,5.0,86.46,28.94
ORD-11072,2024-03-22 16:00:00,North,Lagos,Groceries,Rep_01,Online,Cash,1339.69,5,0.0,715.7,38.0,Male,0,5.0,6698.45,2056.98
ORD-11073,2024-03-23 02:00:00,North,Kaduna,Furniture,Rep_21,Wholesale,Transfer,558.26,1,0.0,84.64,23.0,Female,0,3.0,558.26,224.48
ORD-11074,2024-03-23 12:00:00,Central,Ibadan,Furniture,Rep_07,Online,Cash,107.27,10,0.15,232.76,40.0,Male,0,4.0,911.8,338.33
ORD-11075,2024-03-23 22:00:00,South,Ibadan,Groceries,Rep_06,Wholesale,Transfer,29.89,4,0.0,1133.16,51.0,Male,0,4.0,119.56,52.95
ORD-11076,2024-03-24 08:00:00,South,Benin City,Groceries,Rep_14,In-Store,Card,690.62,6,0.0,224.59,,Male,0,2.0,4143.72,1680.96
ORD-11077,2024-03-24 18:00:00,West,Benin City,Clothing,Rep_02,In-Store,BNPL,138.04,1,0.05,102.01,36.0,Female,0,5.0,131.14,16.82
ORD-11078,2024-03-25 04:00:00,North,Ibadan,Sports,Rep_27,In-Store,Cash,568.35,4,0.0,151.35,29.0,Male,1,3.0,2273.4,166.06
ORD-11079,2024-03-25 14:00:00,Central,Port Harcourt,Clothing,Rep_04,In-Store,Cash,328.22,2,0.25,757.24,38.0,Male,0,5.0,492.33,106.25
ORD-11080,2024-03-26 00:00:00,West,Benin City,Furniture,Rep_11,In-Store,Card,39.08,2,0.05,1084.47,36.0,Female,0,5.0,74.25,22.05
ORD-11081,2024-03-26 10:00:00,North,Lagos,Clothing,Rep_15,Online,Card,109.2,3,0.05,1049.26,41.0,Female,0,4.0,311.22,95.62
ORD-11082,2024-03-26 20:00:00,South,Kaduna,Furniture,Rep_18,In-Store,Cash,171.72,1,0.0,420.16,27.0,Male,0,5.0,171.72,26.96
ORD-11083,2024-03-27 06:00:00,Central,Lagos,Sports,Rep_27,In-Store,Cash,124.49,4,0.0,249.39,30.0,Male,0,3.0,497.96,196.17
ORD-11084,2024-03-27 16:00:00,Central,Port Harcourt,Electronics,Rep_01,Wholesale,Cash,274.83,4,0.05,70.61,32.0,Male,0,4.0,1044.35,189.76
ORD-11085,2024-03-28 02:00:00,East,Kano,Electronics,Rep_03,In-Store,Card,365.54,9,0.05,46.03,43.0,Male,0,4.0,3125.37,1305.3
ORD-11086,2024-03-28 12:00:00,East,Abuja,Electronics,Rep_03,Online,Transfer,1464.63,4,0.1,21.57,,Female,0,4.0,5272.67,1258.27
ORD-11087,2024-03-28 22:00:00,North,Kaduna,Furniture,Rep_28,Online,Transfer,392.37,3,0.0,6.26,30.0,Male,0,2.0,1177.11,63.75
ORD-11088,2024-03-29 08:00:00,Central,Benin City,Sports,Rep_07,In-Store,Card,1086.92,19,0.1,736.64,21.0,Female,1,4.0,18586.33,2134.02
ORD-11089,2024-03-29 18:00:00,North,Kaduna,Electronics,Rep_01,Online,Cash,151.89,5,0.0,579.58,39.0,Male,0,4.0,759.45,69.06
ORD-11090,2024-03-30 04:00:00,Central,Lagos,Sports,Rep_25,Online,Transfer,784.63,4,0.05,293.62,44.0,Male,0,4.0,2981.59,201.59
ORD-11091,2024-03-30 14:00:00,East,Abuja,Clothing,Rep_11,In-Store,Cash,167.14,4,0.05,2332.2,33.0,Male,0,5.0,635.13,213.15
ORD-11092,2024-03-31 00:00:00,East,Enugu,Groceries,Rep_06,In-Store,Card,97.81,8,0.0,1070.55,26.0,Female,0,,782.48,99.32
ORD-11093,2024-03-31 10:00:00,East,Enugu,Beauty,Rep_20,In-Store,Cash,93.76,3,0.05,,29.0,Male,0,5.0,267.22,103.0
ORD-11094,2024-03-31 20:00:00,North,Benin City,Clothing,Rep_03,Online,Card,17.43,3,0.0,218.64,55.0,Female,0,2.0,52.29,8.15
ORD-11095,2024-04-01 06:00:00,North,Port Harcourt,Groceries,Rep_19,In-Store,Card,574.83,7,0.05,57.78,,Female,0,5.0,3822.62,240.56
ORD-11096,2024-04-01 16:00:00,North,Enugu,Electronics,Rep_02,Online,Card,67.34,1,0.1,253.69,47.0,Male,0,4.0,60.61,22.93
ORD-11097,2024-04-02 02:00:00,North,Kaduna,Electronics,Rep_18,In-Store,Cash,1000.39,9,0.0,60.08,25.0,Male,0,1.0,9003.51,2128.96
ORD-11098,2024-04-02 12:00:00,West,Enugu,Clothing,Rep_30,Online,Card,205.57,3,0.2,177.89,50.0,Male,0,,493.37,142.98
ORD-11099,2024-04-02 22:00:00,South,Kano,Electronics,Rep_12,Wholesale,BNPL,51.68,5,0.05,1000.49,46.0,Female,1,4.0,245.48,45.29
ORD-11100,2024-04-03 08:00:00,North,Kano,Furniture,Rep_29,In-Store,Card,80.02,7,0.2,146.48,34.0,Male,0,,448.11,30.66
ORD-11101,2024-04-03 18:00:00,Central,Benin City,Groceries,Rep_10,Online,Card,296.08,2,0.0,58.03,42.0,Female,0,5.0,592.16,117.29
ORD-11102,2024-04-04 04:00:00,Central,Kano,Groceries,Rep_05,In-Store,Cash,37.34,10,0.2,305.63,,Female,0,5.0,298.72,76.87
ORD-11103,2024-04-04 14:00:00,Central,Enugu,Electronics,Rep_09,In-Store,Card,441.4,16,0.0,322.78,22.0,Female,0,4.0,7062.4,386.13
ORD-11104,2024-04-05 00:00:00,Central,Port Harcourt,Clothing,Rep_02,Online,Cash,53.71,4,0.05,75.4,29.0,Female,0,4.0,204.1,57.09
ORD-11105,2024-04-05 10:00:00,North,Ibadan,Furniture,Rep_02,In-Store,Card,116.87,12,0.2,,41.0,Male,1,2.0,1121.95,456.88
ORD-11106,2024-04-05 20:00:00,South,Ibadan,Beauty,Rep_28,Online,Card,298.49,1,0.0,1596.4,35.0,Female,0,5.0,298.49,40.93
ORD-11107,2024-04-06 06:00:00,West,Benin City,Electronics,Rep_06,Wholesale,Card,390.57,10,0.0,97.57,40.0,Female,0,4.0,3905.7,1643.16
ORD-11108,2024-04-06 16:00:00,West,Abuja,Beauty,Rep_29,In-Store,Cash,543.33,2,0.1,637.47,43.0,Male,0,3.0,977.99,87.08
ORD-11109,2024-04-07 02:00:00,North,Ibadan,Groceries,Rep_10,Online,Card,66.25,2,0.05,222.42,41.0,Female,0,4.0,125.88,47.86
ORD-11110,2024-04-07 12:00:00,West,Ibadan,Groceries,Rep_18,In-Store,Transfer,179.75,2,0.05,199.82,32.0,Female,0,1.0,341.52,131.87
ORD-11111,2024-04-07 22:00:00,North,Kano,Groceries,Rep_12,Online,Cash,729.97,2,0.0,122.33,,Male,1,3.0,1459.94,223.52
ORD-11112,2024-04-08 08:00:00,,Kano,Electronics,Rep_04,Online,Cash,179.79,2,0.1,520.26,54.0,Male,0,,323.62,140.17
ORD-11113,2024-04-08 18:00:00,East,Enugu,Electronics,Rep_22,Wholesale,Cash,328.41,11,0.0,744.03,36.0,Male,1,,3612.51,782.61
ORD-11114,2024-04-09 04:00:00,East,Benin City,Furniture,Rep_21,In-Store,Cash,287.85,11,0.2,105.92,51.0,Unknown,0,2.0,2533.08,269.78
ORD-11115,2024-04-09 14:00:00,East,Abuja,Clothing,Rep_17,In-Store,BNPL,898.96,1,0.1,34.97,52.0,Female,0,5.0,809.06,231.95
ORD-11116,2024-04-10 00:00:00,North,Benin City,Beauty,Rep_15,Online,Card,153.56,1,0.1,51.54,26.0,Male,0,5.0,138.2,62.0
ORD-11117,2024-04-10 10:00:00,Central,Lagos,Groceries,Rep_06,Online,Card,60.95,9,0.0,550.93,44.0,Male,0,4.0,548.55,224.75
ORD-11118,2024-04-10 20:00:00,South,Kaduna,Electronics,Rep_16,Wholesale,Card,92.96,3,0.15,200.34,22.0,Male,0,4.0,237.05,38.27
ORD-11119,2024-04-11 06:00:00,North,Abuja,Furniture,Rep_17,Online,Card,295.55,1,0.05,49.51,54.0,Male,1,5.0,280.77,78.84
ORD-11120,2024-04-11 16:00:00,Central,Abuja,Clothing,Rep_03,Online,Card,50.93,4,0.15,145.58,37.0,Male,0,4.0,173.16,16.65
ORD-11121,2024-04-12 02:00:00,Central,Port Harcourt,Groceries,Rep_10,In-Store,Cash,141.97,3,0.0,252.71,37.0,Female,0,4.0,425.91,99.98
ORD-11122,2024-04-12 12:00:00,Central,Benin City,Furniture,Rep_05,In-Store,Cash,263.86,2,0.1,668.81,25.0,Unknown,0,4.0,474.95,123.12
ORD-11123,2024-04-12 22:00:00,West,Enugu,Beauty,Rep_14,In-Store,BNPL,113.68,7,0.05,359.28,28.0,Unknown,1,4.0,755.97,133.13
ORD-11124,2024-04-13 08:00:00,East,Port Harcourt,Sports,Rep_26,Online,Card,339.29,6,0.0,67.77,,Male,1,4.0,2035.74,496.06
ORD-11125,2024-04-13 18:00:00,East,Abuja,Furniture,Rep_29,Online,Card,504.93,1,0.0,60.48,36.0,Female,0,4.0,504.93,211.05
ORD-11126,2024-04-14 04:00:00,North,Abuja,Furniture,Rep_21,Online,BNPL,385.64,12,0.0,186.06,,Female,0,4.0,4627.68,1157.17
ORD-11127,2024-04-14 14:00:00,South,Abuja,Beauty,Rep_13,Wholesale,Transfer,52.07,5,0.0,27.36,46.0,Male,0,5.0,260.35,99.56
ORD-11128,2024-04-15 00:00:00,South,Ibadan,Clothing,Rep_26,Online,Cash,264.85,2,0.0,493.1,35.0,Female,0,5.0,529.7,93.73
ORD-11129,2024-04-15 10:00:00,South,Benin City,Electronics,Rep_06,In-Store,Cash,286.42,2,0.05,179.64,23.0,Female,0,5.0,544.2,238.67
ORD-11130,2024-04-15 20:00:00,West,Kaduna,Clothing,Rep_12,In-Store,Transfer,167.18,1,0.05,147.04,44.0,Female,0,5.0,158.82,13.88
ORD-11131,2024-04-16 06:00:00,East,Kaduna,Electronics,Rep_26,In-Store,Cash,334.73,3,0.05,249.04,,Male,0,3.0,953.98,271.15
ORD-11132,2024-04-16 16:00:00,North,Port Harcourt,Furniture,Rep_08,Wholesale,Card,322.93,1,0.0,432.0,18.0,Female,0,5.0,322.93,118.18
ORD-11133,2024-04-17 02:00:00,North,Abuja,Furniture,Rep_05,Online,Transfer,223.44,3,0.1,294.86,36.0,Female,0,4.0,603.29,226.61
ORD-11134,2024-04-17 12:00:00,West,Kaduna,Groceries,Rep_30,Online,Cash,89.63,1,0.2,,23.0,Female,0,4.0,71.7,9.27
ORD-11135,2024-04-17 22:00:00,North,Kano,Electronics,Rep_15,In-Store,Card,238.26,6,0.0,347.39,37.0,Male,0,4.0,1429.56,301.15
ORD-11136,2024-04-18 08:00:00,Central,Benin City,Sports,Rep_27,Online,Cash,1582.77,8,0.0,542.86,45.0,Female,1,2.0,12662.16,3794.58
ORD-11137,2024-04-18 18:00:00,East,Kaduna,Clothing,Rep_16,In-Store,Cash,165.29,5,0.05,417.66,47.0,Male,0,5.0,785.13,138.46
ORD-11138,2024-04-19 04:00:00,East,Enugu,Furniture,Rep_01,In-Store,Transfer,697.36,6,0.1,75.1,41.0,Male,0,5.0,3765.74,1179.88
ORD-11139,2024-04-19 14:00:00,East,Benin City,Groceries,Rep_16,Wholesale,Card,254.39,12,0.1,18.82,19.0,Male,0,4.0,2747.41,553.64
ORD-11140,2024-04-20 00:00:00,West,Enugu,Clothing,Rep_05,Online,Transfer,109.87,6,0.05,818.0,26.0,Unknown,0,3.0,626.26,119.21
ORD-11141,2024-04-20 10:00:00,South,Kaduna,Electronics,Rep_03,Wholesale,Cash,181.89,3,0.0,1019.35,35.0,Female,0,5.0,545.67,50.87
ORD-11142,2024-04-20 20:00:00,West,Kano,Electronics,Rep_20,Online,Cash,240.6,4,0.15,454.31,,Female,0,4.0,818.04,53.75
ORD-11143,2024-04-21 06:00:00,East,Enugu,Sports,Rep_15,In-Store,Card,471.17,9,0.0,450.84,24.0,Male,1,4.0,4240.53,1628.83
ORD-11144,2024-04-21 16:00:00,South,Ibadan,Beauty,Rep_13,Online,Transfer,2643.99,1,0.0,110.22,29.0,Male,0,4.0,2643.99,649.94
ORD-11145,2024-04-22 02:00:00,Central,Kaduna,Furniture,Rep_24,In-Store,BNPL,258.44,3,0.0,273.65,45.0,Female,0,5.0,775.32,213.33
ORD-11146,2024-04-22 12:00:00,West,Ibadan,Electronics,Rep_16,Online,Card,71.46,5,0.0,1700.56,41.0,Female,0,2.0,357.3,71.06
ORD-11147,2024-04-22 22:00:00,East,Kaduna,Groceries,Rep_23,Wholesale,Card,46.78,6,0.05,678.63,31.0,Female,0,5.0,266.65,27.92
ORD-11148,2024-04-23 08:00:00,Central,Lagos,Sports,Rep_11,Wholesale,Cash,160.49,7,0.1,127.04,47.0,Male,0,5.0,1011.09,232.38
ORD-11149,2024-04-23 18:00:00,Central,Lagos,Sports,Rep_21,Wholesale,Transfer,79.19,2,0.2,125.36,19.0,Female,0,4.0,126.7,17.94
ORD-11150,2024-04-24 04:00:00,West,Lagos,Electronics,Rep_02,Online,Card,427.48,1,0.0,231.29,45.0,Female,0,4.0,427.48,164.61
ORD-11151,2024-04-24 14:00:00,West,Enugu,Electronics,Rep_22,Wholesale,Cash,430.63,13,0.25,181.48,43.0,Male,0,3.0,4198.64,1867.2
ORD-11152,2024-04-25 00:00:00,West,Ibadan,Furniture,Rep_27,In-Store,Cash,211.46,1,0.1,162.35,44.0,Male,0,2.0,190.31,77.2
ORD-11153,2024-04-25 10:00:00,West,Ibadan,Clothing,Rep_06,Online,Card,472.19,1,0.05,345.14,39.0,Male,0,1.0,448.58,117.22
ORD-11154,2024-04-25 20:00:00,East,Ibadan,Clothing,Rep_26,Online,Cash,261.06,4,0.15,4.05,27.0,Female,0,,887.6,267.39
ORD-11155,2024-04-26 06:00:00,West,Kano,Electronics,Rep_26,Online,Card,1583.79,8,0.1,504.4,42.0,Female,1,4.0,11403.29,4894.85
ORD-11156,2024-04-26 16:00:00,,Ibadan,Groceries,Rep_30,Online,Transfer,457.66,7,0.0,471.55,30.0,Female,0,,3203.62,850.47
ORD-11157,2024-04-27 02:00:00,Central,Kano,Sports,Rep_27,In-Store,Cash,599.21,12,0.15,620.86,37.0,Male,0,4.0,6111.94,1866.8
ORD-11158,2024-04-27 12:00:00,Central,Lagos,Beauty,Rep_06,Wholesale,Cash,57.51,1,0.1,644.59,26.0,Female,0,4.0,51.76,15.62
ORD-11159,2024-04-27 22:00:00,North,Lagos,Groceries,Rep_14,Online,Card,75.85,3,0.1,,31.0,Female,0,,204.8,68.25
ORD-11160,2024-04-28 08:00:00,West,Enugu,Groceries,Rep_25,In-Store,Card,394.98,2,0.15,530.06,33.0,Male,0,5.0,671.47,205.55
ORD-11161,2024-04-28 18:00:00,North,Kaduna,Electronics,Rep_11,Wholesale,Transfer,51.98,9,0.0,237.32,,Unknown,0,4.0,467.82,148.9
ORD-11162,2024-04-29 04:00:00,South,Lagos,Groceries,Rep_08,Online,Cash,131.04,4,0.1,1059.38,,Male,0,,471.74,160.56
ORD-11163,2024-04-29 14:00:00,West,Kaduna,Clothing,Rep_08,Wholesale,Cash,795.85,1,0.1,74.05,55.0,Male,0,3.0,716.26,267.62
ORD-11164,2024-04-30 00:00:00,North,Kaduna,Furniture,Rep_01,In-Store,Cash,128.27,6,0.05,865.34,37.0,Male,0,5.0,731.14,154.43
ORD-11165,2024-04-30 10:00:00,West,Benin City,Clothing,Rep_21,In-Store,Cash,72.99,3,0.0,104.69,,Male,0,,218.97,76.27
ORD-11166,2024-04-30 20:00:00,West,Enugu,Clothing,Rep_07,Online,Card,477.01,4,0.1,37.94,45.0,Female,1,5.0,1717.24,154.69
ORD-11167,2024-05-01 06:00:00,East,Abuja,Electronics,Rep_06,In-Store,Card,1946.0,10,0.0,202.38,39.0,Male,0,5.0,19460.0,7793.25
ORD-11168,2024-05-01 16:00:00,North,Abuja,Clothing,Rep_21,Online,Card,109.0,2,0.1,334.0,,Female,0,3.0,196.2,32.57
ORD-11169,2024-05-02 02:00:00,South,Port Harcourt,Electronics,Rep_08,In-Store,Transfer,832.16,2,0.2,91.93,30.0,Male,0,4.0,1331.46,281.45
ORD-11170,2024-05-02 12:00:00,East,Benin City,Electronics,Rep_19,Online,Card,96.24,2,0.0,284.02,28.0,Male,0,4.0,192.48,71.5
ORD-11171,2024-05-02 22:00:00,Central,Enugu,Beauty,Rep_22,Wholesale,Card,218.66,3,0.0,577.4,27.0,Female,0,3.0,655.98,199.94
ORD-11172,2024-05-03 08:00:00,East,Port Harcourt,Groceries,Rep_21,Online,Transfer,228.35,1,0.0,104.01,20.0,Female,0,,228.35,39.61
ORD-11173,2024-05-03 18:00:00,South,Port Harcourt,Groceries,Rep_24,Online,Card,111.95,6,0.05,303.89,47.0,Male,0,4.0,638.12,89.44
ORD-11174,2024-05-04 04:00:00,East,Benin City,Beauty,Rep_20,In-Store,Cash,587.22,2,0.2,145.07,40.0,Unknown,0,5.0,939.55,406.91
ORD-11175,2024-05-04 14:00:00,East,Abuja,Beauty,Rep_08,Online,Card,52.47,12,0.05,264.09,36.0,Female,0,4.0,598.16,50.91
